-600.0	43119.02933163199
-599.9879998799988	43118.68359699698
-599.9759997599976	43118.33791456198
-599.9639996399964	43117.99228432377
-599.9519995199952	43117.64670627917
-599.939999399994	43117.30118042496
-599.9279992799928	43116.95570675793
-599.9159991599917	43116.610285274895
-599.9039990399904	43116.264915972606
-599.8919989199892	43115.919598847875
-599.879998799988	43115.57433389747
-599.8679986799868	43115.22912111819
-599.8559985599856	43114.88396050679
-599.8439984399844	43114.53885206005
-599.8319983199832	43114.19379577476
-599.819998199982	43113.84879164766
-599.8079980799808	43113.50383967552
-599.7959979599796	43113.158939855115
-599.7839978399784	43112.81409218321
-599.7719977199772	43112.46929665655
-599.759997599976	43112.12455327189
-599.7479974799749	43111.77986202598
-599.7359973599736	43111.43522291556
-599.7239972399724	43111.09063593741
-599.7119971199712	43110.74610108825
-599.69999699997	43110.40161836481
-599.6879968799688	43110.057187763836
-599.6759967599676	43109.712809282086
-599.6639966399664	43109.36848291626
-599.6519965199652	43109.0242086631
-599.639996399964	43108.67998651934
-599.6279962799628	43108.33581648169
-599.6159961599616	43107.99169854688
-599.6039960399604	43107.647632711625
-599.5919959199592	43107.30361897264
-599.579995799958	43106.959657326646
-599.5679956799568	43106.61574777033
-599.5559955599556	43106.27189030043
-599.5439954399544	43105.928084913634
-599.5319953199532	43105.58433160663
-599.519995199952	43105.240630376145
-599.5079950799508	43104.89698121887
-599.4959949599496	43104.55338413147
-599.4839948399484	43104.20983911067
-599.4719947199472	43103.86634615314
-599.459994599946	43103.522905255566
-599.4479944799448	43103.17951641464
-599.4359943599436	43102.83617962704
-599.4239942399424	43102.49289488943
-599.4119941199413	43102.14966219849
-599.39999399994	43101.806481550884
-599.3879938799388	43101.463352943305
-599.3759937599376	43101.1202763724
-599.3639936399364	43100.777251834836
-599.3519935199351	43100.434279327266
-599.339993399934	43100.091358846366
-599.3279932799328	43099.74849038877
-599.3159931599316	43099.40567395113
-599.3039930399304	43099.06290953013
-599.2919929199292	43098.72019712237
-599.279992799928	43098.37753672452
-599.2679926799268	43098.03492833321
-599.2559925599256	43097.692371945086
-599.2439924399245	43097.34986755678
-599.2319923199232	43097.00741516493
-599.219992199922	43096.66501476617
-599.2079920799208	43096.32266635711
-599.1959919599196	43095.98036993439
-599.1839918399183	43095.638125494625
-599.1719917199172	43095.29593303443
-599.159991599916	43094.953792550434
-599.1479914799148	43094.61170403924
-599.1359913599136	43094.269667497465
-599.1239912399124	43093.927682921705
-599.1119911199112	43093.585750308586
-599.09999099991	43093.24386965469
-599.0879908799088	43092.90204095663
-599.0759907599077	43092.560264211
-599.0639906399064	43092.218539414396
-599.0519905199052	43091.87686656341
-599.039990399904	43091.53524565463
-599.0279902799028	43091.19367668463
-599.0159901599015	43090.852159650014
-599.0039900399004	43090.51069454735
-598.9919899198992	43090.16928137323
-598.979989799898	43089.82792012421
-598.9679896798968	43089.48661079687
-598.9559895598956	43089.14535338779
-598.9439894398944	43088.80414789353
-598.9319893198932	43088.46299431065
-598.919989199892	43088.12189263572
-598.9079890798909	43087.78084286529
-598.8959889598896	43087.439844995926
-598.8839888398884	43087.09889902418
-598.8719887198872	43086.7580049466
-598.859988599886	43086.417162759724
-598.8479884798847	43086.07637246012
-598.8359883598836	43085.735634044315
-598.8239882398824	43085.39494750886
-598.8119881198812	43085.054312850276
-598.79998799988	43084.71373006511
-598.7879878798788	43084.37319914989
-598.7759877598776	43084.032720101146
-598.7639876398764	43083.692292915424
-598.7519875198752	43083.35191758921
-598.739987399874	43083.01159411905
-598.7279872798728	43082.67132250146
-598.7159871598716	43082.331102732955
-598.7039870398704	43081.99093481004
-598.6919869198692	43081.65081872924
-598.679986799868	43081.31075448704
-598.6679866798668	43080.970742079975
-598.6559865598656	43080.63078150452
-598.6439864398644	43080.2908727572
-598.6319863198632	43079.95101583449
-598.619986199862	43079.611210732895
-598.6079860798608	43079.27145744891
-598.5959859598596	43078.93175597901
-598.5839858398584	43078.59210631969
-598.5719857198573	43078.252508467434
-598.559985599856	43077.91296241872
-598.5479854798548	43077.57346817003
-598.5359853598536	43077.23402571785
-598.5239852398524	43076.89463505862
-598.5119851198511	43076.55529618883
-598.49998499985	43076.21600910496
-598.4879848798488	43075.87677380346
-598.4759847598476	43075.5375902808
-598.4639846398464	43075.19845853342
-598.4519845198452	43074.8593785578
-598.439984399844	43074.52035035038
-598.4279842798428	43074.181373907624
-598.4159841598416	43073.842449225966
-598.4039840398405	43073.50357630186
-598.3919839198392	43073.164755131744
-598.379983799838	43072.825985712065
-598.3679836798368	43072.48726803926
-598.3559835598356	43072.14860210975
-598.3439834398343	43071.809987919994
-598.3319833198332	43071.471425466414
-598.319983199832	43071.13291474543
-598.3079830798308	43070.794455753465
-598.2959829598296	43070.456048486936
-598.2839828398284	43070.11769294227
-598.2719827198272	43069.77938911589
-598.259982599826	43069.44113700421
-598.2479824798248	43069.10293660363
-598.2359823598237	43068.764787910564
-598.2239822398224	43068.42669092141
-598.2119821198212	43068.08864563258
-598.19998199982	43067.75065204049
-598.1879818798188	43067.412710141514
-598.1759817598175	43067.07481993205
-598.1639816398164	43066.736981408496
-598.1519815198152	43066.399194567246
-598.139981399814	43066.06145940469
-598.1279812798128	43065.7237759172
-598.1159811598116	43065.386144101154
-598.1039810398104	43065.04856395296
-598.0919809198092	43064.71103546897
-598.079980799808	43064.37355864556
-598.0679806798069	43064.03613347911
-598.0559805598056	43063.69875996598
-598.0439804398044	43063.36143810255
-598.0319803198032	43063.02416788517
-598.019980199802	43062.6869493102
-598.0079800798007	43062.349782374
-597.9959799597996	43062.01266707295
-597.9839798397984	43061.675603403375
-597.9719797197972	43061.33859136162
-597.959979599796	43061.00163094407
-597.9479794797948	43060.66472214703
-597.9359793597936	43060.32786496685
-597.9239792397924	43059.99105939989
-597.9119791197912	43059.65430544246
-597.89997899979	43059.31760309093
